.201.206.92 - - [04/Nov/2021:21:53:24 +0100] "GET /fr/recherche?q=benyah&limit=10&timestamp=1636059206529&ajaxSearch=1&id_lang=1 HTTP/1.1" 200 1576 "https://controltower.fr/fr/vibes-creator/3048-king-stanley-jah-give-us-the-power.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
158.247.198.217 - - [04/Nov/2021:23:30:10 +0100] "GET /4434-large_default/robert-dallas-prison-oval-rock.jpg HTTP/1.1" 200 58435 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0"
91.169.10.209 - - [04/Nov/2021:23:30:17 +0100] "GET / HTTP/1.1" 301 5599 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1"
176.156.222.110 - - [04/Nov/2021:23:30:36 +0100] "POST /admincontrol/ajax.php?rand=1636065031147 HTTP/1.1" 200 932 "https://controltower.fr/admincontrol/index.php?controller=AdminOrders&id_order=5614&vieworder&token=e792fee3cdafab3e973b81a1e80cd388" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:93.0) Gecko/20100101 Firefox/93.0"
176.156.222.110 - - [04/Nov/2021:23:30:36 +0100] "POST /admincontrol/ajax.php?rand=1636065031250 HTTP/1.1" 200 351 "https://controltower.fr/admincontrol/index.php?controller=AdminOrders&id_order=6564&vieworder&token=e792fee3cdafab3e973b81a1e80cd388" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:93.0) Gecko/20100101 Firefox/93.0"
54.36.148.56 - - [04/Nov/2021:23:30:46 +0100] "GET /5856-large_default/benjammin-give-thanks.jpg HTTP/1.1" 200 47417 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
80.214.144.233 - - [04/Nov/2021:23:31:06 +0100] "POST /fr/panier HTTP/1.1" 302 2132 "https://controltower.fr/fr/stepwizer-music/3002-stepwizer-feat-junior-dread-wonderful-feeling.html" "Mozilla/5.0 (Linux; Android 10; SM-A515F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
80.214.144.233 - - [04/Nov/2021:23:31:06 +0100] "GET /fr/commande?ipa=3002 HTTP/1.1" 200 10257 "https://controltower.fr/fr/stepwizer-music/3002-stepwizer-feat-junior-dread-wonderful-feeling.html" "Mozilla/5.0 (Linux; Android 10; SM-A515F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
80.214.144.233 - - [04/Nov/2021:23:31:07 +0100] "GET /fr/commande?ipa=3002 HTTP/1.1" 200 9487 "https://controltower.fr/fr/commande?ipa=3002" "Mozilla/5.0 (Linux; Android 10; SM-A515F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
80.214.144.233 - - [04/Nov/2021:23:31:08 +0100] "GET /7427-small_default/stepwizer-feat-junior-dread-wonderful-feeling.jpg HTTP/1.1" 200 5182 "https://controltower.fr/" "Mozilla/5.0 (Linux; Android 10; SM-A515F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
80.214.144.233 - - [04/Nov/2021:23:31:15 +0100] "GET //modules/paypal/express_checkout/ajax.php?get_qty=1&id_product=3002&id_product_attribute=3062&_=1636065073912 HTTP/1.1" 200 807 "https://controltower.fr/fr/stepwizer-music/3002-stepwizer-feat-junior-dread-wonderful-feeling.html" "Mozilla/5.0 (Linux; Android 10; SM-A515F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
80.214.144.233 - - [04/Nov/2021:23:31:15 +0100] "POST /?rand=1636065074072 HTTP/1.1" 200 1657 "https://controltower.fr/fr/stepwizer-music/3002-stepwizer-feat-junior-dread-wonderful-feeling.html" "Mozilla/5.0 (Linux; Android 10; SM-A515F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
80.214.144.233 - - [04/Nov/2021:23:31:16 +0100] "GET //modules/paypal/express_checkout/ajax.php?get_qty=1&id_product=3002&id_product_attribute=3062&_=1636065073913 HTTP/1.1" 200 226 "https://controltower.fr/fr/stepwizer-music/3002-stepwizer-feat-junior-dread-wonderful-feeling.html" "Mozilla/5.0 (Linux; Android 10; SM-A515F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
80.214.144.233 - - [04/Nov/2021:23:31:23 +0100] "POST /?rand=1636065081965 HTTP/1.1" 200 1657 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 10; SM-A515F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
54.36.149.92 - - [04/Nov/2021:23:31:36 +0100] "GET /fr/iii-music/3041-ras-hassen-ti-sweat-steel.html HTTP/1.1" 200 15682 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
80.214.144.233 - - [04/Nov/2021:23:31:42 +0100] "-" 408 559 "-" "-"
176.156.222.110 - - [04/Nov/2021:23:31:42 +0100] "POST /admincontrol/ajax.php?rand=1636065096918 HTTP/1.1" 200 932 "https://controltower.fr/admincontrol/index.php?controller=AdminEnvoiMoinsCher&id_order=8856&option=send&token=27d7475b073347ae85ef86e2e2b9fb80" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
80.214.144.233 - - [04/Nov/2021:23:31:44 +0100] "GET /fr/blakamix-international/2998-d-maximillian-moses.html HTTP/1.1" 200 10248 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 10; SM-A515F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
80.214.144.233 - - [04/Nov/2021:23:31:45 +0100] "GET /7415-large_default/d-maximillian-moses.jpg HTTP/1.1" 200 40488 "https://controltower.fr/" "Mozilla/5.0 (Linux; Android 10; SM-A515F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
80.214.144.233 - - [04/Nov/2021:23:31:45 +0100] "GET /7415-cart_default/d-maximillian-moses.jpg HTTP/1.1" 200 2926 "https://controltower.fr/" "Mozilla/5.0 (Linux; Android 10; SM-A515F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
80.214.144.233 - - [04/Nov/2021:23:31:45 +0100] "GET //modules/paypal/express_checkout/ajax.php?get_qty=1&id_product=2998&id_product_attribute=3058&_=1636065103269 HTTP/1.1" 200 807 "https://controltower.fr/fr/blakamix-international/2998-d-maximillian-moses.html" "Mozilla/5.0 (Linux; Android 10; SM-A515F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
80.214.144.233 - - [04/Nov/2021:23:31:45 +0100] "GET /7416-cart_default/d-maximillian-moses.jpg HTTP/1.1" 200 3499 "https://controltower.fr/" "Mozilla/5.0 (Linux; Android 10; SM-A515F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
66.249.66.155 - - [04/Nov/2021:23:31:45 +0100] "GET /en/dub-forward/2334-kai-dub-meets-ashanti-selah-feat-junior-roy-drop-out.html HTTP/1.1" 200 15064 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
80.214.144.233 - - [04/Nov/2021:23:31:45 +0100] "GET //modules/paypal/express_checkout/ajax.php?get_qty=1&id_product=2998&id_product_attribute=3058&_=1636065103270 HTTP/1.1" 200 226 "https://controltower.fr/fr/blakamix-international/2998-d-maximillian-moses.html" "Mozilla/5.0 (Linux; Android 10; SM-A515F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
80.214.144.233 - - [04/Nov/2021:23:31:45 +0100] "GET /fr/blakamix-international/2998-d-maximillian-moses.html HTTP/1.1" 200 8895 "https://controltower.fr/fr/blakamix-international/2998-d-maximillian-moses.html" "Mozilla/5.0 (Linux; Android 10; SM-A515F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
176.156.222.110 - - [04/Nov/2021:23:31:57 +0100] "POST /admincontrol/ajax.php?rand=1636065111920 HTTP/1.1" 200 932 "https://controltower.fr/admincontrol/index.php?controller=AdminProducts&token=c2d067f3456da21c5a4b065fb6365bbc&conf=5" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
176.156.222.110 - - [04/Nov/2021:23:32:04 +0100] "POST /admincontrol/ajax.php?rand=1636065118921 HTTP/1.1" 200 932 "https://controltower.fr/admincontrol/index.php?controller=AdminDashboard&token=c282dec7df001df68582fc635ae6dc7c" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
66.249.66.194 - - [04/Nov/2021:23:32:07 +0100] "GET /fr/indica-dubs/2477-danny-red-you-no-better.html HTTP/1.1" 200 15228 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
54.36.149.99 - - [04/Nov/2021:23:32:16 +0100] "GET /5857-cart_default/benjammin-give-thanks.jpg HTTP/1.1" 200 8780 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
185.191.171.40 - - [04/Nov/2021:23:32:21 +0100] "GET /en/indica-dubs/5-earl-sixteen-let-jah.html HTTP/1.1" 200 15037 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"
80.214.144.233 - - [04/Nov/2021:23:32:27 +0100] "POST /?rand=1636065145277 HTTP/1.1" 200 1657 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 10; SM-A515F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
66.249.66.156 - - [04/Nov/2021:23:32:30 +0100] "GET /fr/maasai-warrior/802-donovan-kingjay-zion-gate-close.html HTTP/1.1" 200 15209 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.74 - - [04/Nov/2021:23:32:30 +0100] "GET /fr/maasai-warrior/802-donovan-kingjay-zion-gate-close.html HTTP/1.1" 200 15200 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
176.156.222.110 - - [04/Nov/2021:23:32:37 +0100] "POST /admincontrol/ajax.php?rand=1636065151365 HTTP/1.1" 200 932 "https://controltower.fr/admincontrol/index.php?controller=AdminOrders&id_order=5614&vieworder&token=e792fee3cdafab3e973b81a1e80cd388" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:93.0) Gecko/20100101 Firefox/93.0"
176.156.222.110 - - [04/Nov/2021:23:32:37 +0100] "POST /admincontrol/ajax.php?rand=1636065151447 HTTP/1.1" 200 932 "https://controltower.fr/admincontrol/index.php?controller=AdminOrders&id_order=6564&vieworder&token=e792fee3cdafab3e973b81a1e80cd388" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:93.0) Gecko/20100101 Firefox/93.0"
80.214.144.233 - - [04/Nov/2021:23:32:45 +0100] "-" 408 559 "-" "-"
80.214.144.233 - - [04/Nov/2021:23:32:47 +0100] "GET /fr/boom-shacka-lacka/2994-the-disciples-fearmongers-exaltation.html HTTP/1.1" 200 10161 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 10; SM-A515F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
80.214.144.233 - - [04/Nov/2021:23:32:48 +0100] "GET //modules/paypal/express_checkout/ajax.php?get_qty=1&id_product=2994&id_product_attribute=3054&_=1636065166962 HTTP/1.1" 200 807 "https://controltower.fr/fr/boom-shacka-lacka/2994-the-disciples-fearmongers-exaltation.html" "Mozilla/5.0 (Linux; Android 10; SM-A515F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
80.214.144.233 - - [04/Nov/2021:23:32:48 +0100] "GET /7403-large_default/the-disciples-fearmongers-exaltation.jpg HTTP/1.1" 200 51003 "https://controltower.fr/" "Mozilla/5.0 (Linux; Android 10; SM-A515F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
80.214.144.233 - - [04/Nov/2021:23:32:49 +0100] "GET /7403-cart_default/the-disciples-fearmongers-exaltation.jpg HTTP/1.1" 200 3661 "https://controltower.fr/" "Mozilla/5.0 (Linux; Android 10; SM-A515F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
80.214.144.233 - - [04/Nov/2021:23:32:49 +0100] "GET /7404-cart_default/the-disciples-fearmongers-exaltation.jpg HTTP/1.1" 200 4132 "https://controltower.fr/" "Mozilla/5.0 (Linux; Android 10; SM-A515F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
80.214.144.233 - - [04/Nov/2021:23:32:48 +0100] "GET /fr/boom-shacka-lacka/2994-the-disciples-fearmongers-exaltation.html HTTP/1.1" 200 8813 "https://controltower.fr/fr/boom-shacka-lacka/2994-the-disciples-fearmongers-exaltation.html" "Mozilla/5.0 (Linux; Android 10; SM-A515F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
80.214.144.233 - - [04/Nov/2021:23:32:49 +0100] "GET //modules/paypal/express_checkout/ajax.php?get_qty=1&id_product=2994&id_product_attribute=3054&_=1636065166963 HTTP/1.1" 200 226 "https://controltower.fr/fr/boom-shacka-lacka/2994-the-disciples-fearmongers-exaltation.html" "Mozilla/5.0 (Linux; Android 10; SM-A515F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
80.214.144.233 - - [04/Nov/2021:23:33:09 +0100] "-" 408 575 "-" "-"
207.46.13.99 - - [04/Nov/2021:23:33:15 +0100] "GET /1414-thickbox_default/dubnext-mishak-rock.jpg HTTP/1.1" 200 103835 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
176.145.71.169 - - [04/Nov/2021:23:33:18 +0100] "GET /fr/panier HTTP/1.1" 302 881 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36"
176.145.71.169 - - [04/Nov/2021:23:33:18 +0100] "GET /fr/ HTTP/1.1" 200 311790 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36"
80.214.144.233 - - [04/Nov/2021:23:33:26 +0100] "POST /?rand=1636065204706 HTTP/1.1" 200 1657 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 10; SM-A515F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
176.145.71.169 - - [04/Nov/2021:23:33:27 +0100] "GET /7559-home_default/the-wheel-caress.jpg HTTP/1.1" 200 17398 "https://controltower.fr/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36"
176.145.71.169 - - [04/Nov/2021:23:33:27 +0100] "GET /7557-home_default/vin-gordon-music-tree.jpg HTTP/1.1" 200 24517 "https://controltower.fr/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36"
176.145.71.169 - - [04/Nov/2021:23:33:27 +0100] "GET /7555-home_default/dan-i-locks-meets-ashanti-selah-jah-is-love.jpg HTTP/1.1" 200 20170 "https://controltower.fr/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36"
176.145.71.169 - - [04/Nov/2021:23:33:27 +0100] "GET /7526-home_default/constantine-weir-aka-yahya-heaven-is-at-the-feet-of-mothers.jpg HTTP/1.1" 200 32701 "https://controltower.fr/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36"
176.145.71.169 - - [04/Nov/2021:23:33:27 +0100] "GET /7538-home_default/idren-natural-jah-garden.jpg HTTP/1.1" 200 24789 "https://controltower.fr/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36"
176.145.71.169 - - [04/Nov/2021:23:33:27 +0100] "GET /7530-home_default/rising-soul-riddim.jpg HTTP/1.1" 200 24346 "https://controltower.fr/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36"
176.145.71.169 - - [04/Nov/2021:23:33:27 +0100] "GET /7514-home_default/awa-fall-crack-in-the-lens.jpg HTTP/1.1" 200 13750 "https://controltower.fr/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36"
176.145.71.169 - - [04/Nov/2021:23:33:23 +0100] "GET /fr/ HTTP/1.1" 200 308887 "https://controltower.fr/fr/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36"
176.145.71.169 - - [04/Nov/2021:23:33:28 +0100] "GET /7540-home_default/marina-p-feat-hayami-dub-kazman-downtown-seekers.jpg HTTP/1.1" 304 5539 "https://controltower.fr/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36"
176.145.71.169 - - [04/Nov/2021:23:33:28 +0100] "GET /7536-home_default/goldmaster-studio-clarion-call.jpg HTTP/1.1" 200 18566 "https://controltower.fr/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36"
176.145.71.169 - - [04/Nov/2021:23:33:28 +0100] "GET /7522-home_default/rapha-pico-the-noble-chanters-the-glory-of-dub.jpg HTTP/1.1" 200 22818 "https://controltower.fr/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36"
176.145.71.169 - - [04/Nov/2021:23:33:28 +0100] "GET /7518-home_default/rapha-pico-the-noble-chanters-continue-the-glory.jpg HTTP/1.1" 200 19085 "https://controltower.fr/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36"
176.145.71.169 - - [04/Nov/2021:23:33:30 +0100] "GET /7532-home_default/ras-hassen-ti-sweat-steel.jpg HTTP/1.1" 304 5539 "https://controltower.fr/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36"
176.145.71.169 - - [04/Nov/2021:23:33:34 +0100] "GET /fr/ashanti-selah-music/3051-dan-i-locks-meets-ashanti-selah-jah-is-love.html HTTP/1.1" 200 13605 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Mobile Safari/537.36"
176.145.71.169 - - [04/Nov/2021:23:33:37 +0100] "GET /7555-large_default/dan-i-locks-meets-ashanti-selah-jah-is-love.jpg HTTP/1.1" 200 40107 "https://controltower.fr/" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Mobile Safari/537.36"
176.145.71.169 - - [04/Nov/2021:23:33:37 +0100] "GET /7555-cart_default/dan-i-locks-meets-ashanti-selah-jah-is-love.jpg HTTP/1.1" 200 3385 "https://controltower.fr/" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Mobile Safari/537.36"
176.145.71.169 - - [04/Nov/2021:23:33:37 +0100] "GET /7556-cart_default/dan-i-locks-meets-ashanti-selah-jah-is-love.jpg HTTP/1.1" 200 3345 "https://controltower.fr/" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Mobile Safari/537.36"
157.55.39.68 - - [04/Nov/2021:23:33:37 +0100] "GET /fr/lion-charge-records/1478-sound-control-lion-rockers.html HTTP/1.1" 200 14596 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
176.145.71.169 - - [04/Nov/2021:23:33:38 +0100] "GET //modules/paypal/express_checkout/ajax.php?get_qty=1&id_product=3051&id_product_attribute=3111&_=1636065217350 HTTP/1.1" 200 807 "https://controltower.fr/fr/ashanti-selah-music/3051-dan-i-locks-meets-ashanti-selah-jah-is-love.html" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Mobile Safari/537.36"
176.145.71.169 - - [04/Nov/2021:23:33:37 +0100] "GET /fr/roots-garden-records/3052-vin-gordon-music-tree.html HTTP/1.1" 200 12813 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Mobile Safari/537.36"
176.145.71.169 - - [04/Nov/2021:23:33:39 +0100] "GET //modules/paypal/express_checkout/ajax.php?get_qty=1&id_product=3051&id_product_attribute=3111&_=1636065217351 HTTP/1.1" 200 226 "https://controltower.fr/fr/ashanti-selah-music/3051-dan-i-locks-meets-ashanti-selah-jah-is-love.html" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Mobile Safari/537.36"
216.244.66.226 - - [04/Nov/2021:23:33:39 +0100] "GET /zikmu/BT7002_a.mp3 HTTP/1.1" 301 4933 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)"
176.145.71.169 - - [04/Nov/2021:23:33:40 +0100] "GET /7557-large_default/vin-gordon-music-tree.jpg HTTP/1.1" 200 53274 "https://controltower.fr/" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Mobile Safari/537.36"
176.145.71.169 - - [04/Nov/2021:23:33:40 +0100] "GET /7557-cart_default/vin-gordon-music-tree.jpg HTTP/1.1" 200 3168 "https://controltower.fr/" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Mobile Safari/537.36"
176.145.71.169 - - [04/Nov/2021:23:33:40 +0100] "GET /7558-cart_default/vin-gordon-music-tree.jpg HTTP/1.1" 200 3265 "https://controltower.fr/" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Mobile Safari/537.36"
176.145.71.169 - - [04/Nov/2021:23:33:38 +0100] "GET /fr/ashanti-selah-music/3051-dan-i-locks-meets-ashanti-selah-jah-is-love.html HTTP/1.1" 200 10670 "https://controltower.fr/fr/ashanti-selah-music/3051-dan-i-locks-meets-ashanti-selah-jah-is-love.html" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Mobile Safari/537.36"
176.145.71.169 - - [04/Nov/2021:23:33:40 +0100] "GET //modules/paypal/express_checkout/ajax.php?get_qty=1&id_product=3052&id_product_attribute=3112&_=1636065219793 HTTP/1.1" 200 226 "https://controltower.fr/fr/roots-garden-records/3052-vin-gordon-music-tree.html" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Mobile Safari/537.36"
176.145.71.169 - - [04/Nov/2021:23:33:41 +0100] "GET //modules/paypal/express_checkout/ajax.php?get_qty=1&id_product=3052&id_product_attribute=3112&_=1636065219794 HTTP/1.1" 200 226 "https://controltower.fr/fr/roots-garden-records/3052-vin-gordon-music-tree.html" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Mobile Safari/537.36"
176.145.71.169 - - [04/Nov/2021:23:33:39 +0100] "GET /fr/audioknot-records/3053-the-wheel-caress.html HTTP/1.1" 200 12928 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Mobile Safari/537.36"
176.145.71.169 - - [04/Nov/2021:23:33:42 +0100] "GET /7559-large_default/the-wheel-caress.jpg HTTP/1.1" 200 31723 "https://controltower.fr/" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Mobile Safari/537.36"
176.145.71.169 - - [04/Nov/2021:23:33:42 +0100] "GET /7560-cart_default/the-wheel-caress.jpg HTTP/1.1" 200 2418 "https://controltower.fr/" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Mobile Safari/537.36"
